"Park, Hye Yoon","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000252551100028","WOS","http://scholars.cornell.edu/individual/UR-252906","Conformational changes of calmodulin upon Ca2+ binding studied with a microfluidic mixer","10.1073/pnas.0710810105","2008"
"Korlach, Jonas","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000252551100028","WOS","http://scholars.cornell.edu/individual/UR-252906","Conformational changes of calmodulin upon Ca2+ binding studied with a microfluidic mixer","10.1073/pnas.0710810105","2008"
"Rhoades, Elizabeth","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000252551100028","WOS","http://scholars.cornell.edu/individual/UR-252906","Conformational changes of calmodulin upon Ca2+ binding studied with a microfluidic mixer","10.1073/pnas.0710810105","2008"
"Webb, Watt W.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000252551100028","WOS","http://scholars.cornell.edu/individual/UR-252906","Conformational changes of calmodulin upon Ca2+ binding studied with a microfluidic mixer","10.1073/pnas.0710810105","2008"
"Pollack, Lois","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000252551100028","WOS","http://scholars.cornell.edu/individual/UR-252906","Conformational changes of calmodulin upon Ca2+ binding studied with a microfluidic mixer","10.1073/pnas.0710810105","2008"
"Subramanian, G.","JNCASR","null","INDIA","null","null","WOS:000240846300003","WOS","http://scholars.cornell.edu/individual/UR-332118","The stress in a dilute suspension of spheres suspended in a second-order fluid subject to a linear velocity field","10.1016/j.jnnfm.2006.03.019","2006"
"Koch, Donald L.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000240846300003","WOS","http://scholars.cornell.edu/individual/UR-332118","The stress in a dilute suspension of spheres suspended in a second-order fluid subject to a linear velocity field","10.1016/j.jnnfm.2006.03.019","2006"
"Mizrachi, Dario","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000350415600006","WOS","null","Beyond the Cytoplasm of Escherichia coli: Localizing Recombinant Proteins Where You Want Them","10.1007/978-1-4939-2205-5_5","2015"
"Boock, Jason T.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000350415600006","WOS","null","Beyond the Cytoplasm of Escherichia coli: Localizing Recombinant Proteins Where You Want Them","10.1007/978-1-4939-2205-5_5","2015"
"Waraho-Zhmayev, Dujduan","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000350415600006","WOS","null","Beyond the Cytoplasm of Escherichia coli: Localizing Recombinant Proteins Where You Want Them","10.1007/978-1-4939-2205-5_5","2015"
"DeLisa, Matthew P.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000350415600006","WOS","null","Beyond the Cytoplasm of Escherichia coli: Localizing Recombinant Proteins Where You Want Them","10.1007/978-1-4939-2205-5_5","2015"
"Waraho-Zhmayev, Dujduan","King Mongkut's University of Technology Thonburi","https://www.grid.ac/institutes/grid.412151.2","THAILAND","null","null","WOS:000350415600006","WOS","null","Beyond the Cytoplasm of Escherichia coli: Localizing Recombinant Proteins Where You Want Them","10.1007/978-1-4939-2205-5_5","2015"
"Boskey, Adele L.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000301232700005","WOS","http://scholars.cornell.edu/individual/UR-88810","Bone tissue composition varies across anatomic sites in the proximal femur and the iliac crest","10.1002/jor.21574","2012"
"Boskey, Adele L.","Hosp Special Surg","null","UNITED STATES","NY","null","WOS:000301232700005","WOS","http://scholars.cornell.edu/individual/UR-88810","Bone tissue composition varies across anatomic sites in the proximal femur and the iliac crest","10.1002/jor.21574","2012"
"Donnelly, Eve","Hosp Special Surg","null","UNITED STATES","NY","null","WOS:000301232700005","WOS","http://scholars.cornell.edu/individual/UR-88810","Bone tissue composition varies across anatomic sites in the proximal femur and the iliac crest","10.1002/jor.21574","2012"
"Giannelis, Emmanuel P.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000279943000007","WOS","http://scholars.cornell.edu/individual/UR-299300","Random lasing action from ZnO-silica nanohybrids","10.1088/2040-8978/12/2/024006","2010"
"Stassinopoulos, Andreas","Fdn Res & Technol Hellas","null","GREECE","null","null","WOS:000279943000007","WOS","http://scholars.cornell.edu/individual/UR-299300","Random lasing action from ZnO-silica nanohybrids","10.1088/2040-8978/12/2/024006","2010"
"Das, Rabindra N.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000279943000007","WOS","http://scholars.cornell.edu/individual/UR-299300","Random lasing action from ZnO-silica nanohybrids","10.1088/2040-8978/12/2/024006","2010"
"Anglos, Demetrios","Fdn Res & Technol Hellas","null","GREECE","null","null","WOS:000279943000007","WOS","http://scholars.cornell.edu/individual/UR-299300","Random lasing action from ZnO-silica nanohybrids","10.1088/2040-8978/12/2/024006","2010"
"Anastasiadis, Spiros H.","Fdn Res & Technol Hellas","null","GREECE","null","null","WOS:000279943000007","WOS","http://scholars.cornell.edu/individual/UR-299300","Random lasing action from ZnO-silica nanohybrids","10.1088/2040-8978/12/2/024006","2010"
"O'Hara, M","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","College of Business","WOS:000167607000002","WOS","http://scholars.cornell.edu/individual/UR-6710","How stock splits affect trading: A microstructure approach","10.2307/2676196","2001"
"Easley, D","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES, SCHOOL OF INDUSTRIAL AND LABOR RELATIONS (ILR)","WOS:000167607000002","WOS","http://scholars.cornell.edu/individual/UR-6710","How stock splits affect trading: A microstructure approach","10.2307/2676196","2001"
"Saar, G","NYU","null","UNITED STATES","NY","null","WOS:000167607000002","WOS","http://scholars.cornell.edu/individual/UR-6710","How stock splits affect trading: A microstructure approach","10.2307/2676196","2001"
"Sulzer, M. P.","Natl Astron & Ionosphere Ctr","null","UNITED STATES","PR","null","WOS:000307181400008","WOS","http://scholars.cornell.edu/individual/UR-319616","Dynamic instability in the lower thermosphere inferred from irregular sporadic E layers","10.1029/2012JA017910","2012"
"Nossa, E.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000307181400008","WOS","http://scholars.cornell.edu/individual/UR-319616","Dynamic instability in the lower thermosphere inferred from irregular sporadic E layers","10.1029/2012JA017910","2012"
"Munro, J.","Univ Virgin Isl","null","UNITED STATES","VI","null","WOS:000307181400008","WOS","http://scholars.cornell.edu/individual/UR-319616","Dynamic instability in the lower thermosphere inferred from irregular sporadic E layers","10.1029/2012JA017910","2012"
"Hysell, D. L.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000307181400008","WOS","http://scholars.cornell.edu/individual/UR-319616","Dynamic instability in the lower thermosphere inferred from irregular sporadic E layers","10.1029/2012JA017910","2012"
"Gonzalez, S. A.","Natl Astron & Ionosphere Ctr","null","UNITED STATES","PR","null","WOS:000307181400008","WOS","http://scholars.cornell.edu/individual/UR-319616","Dynamic instability in the lower thermosphere inferred from irregular sporadic E layers","10.1029/2012JA017910","2012"
"Smith, S.","Boston University","https://www.grid.ac/institutes/grid.189504.1","UNITED STATES","MA","null","WOS:000307181400008","WOS","http://scholars.cornell.edu/individual/UR-319616","Dynamic instability in the lower thermosphere inferred from irregular sporadic E layers","10.1029/2012JA017910","2012"
"Larsen, M. F.","Clemson University","https://www.grid.ac/institutes/grid.26090.3d","UNITED STATES","MS","null","WOS:000307181400008","WOS","http://scholars.cornell.edu/individual/UR-319616","Dynamic instability in the lower thermosphere inferred from irregular sporadic E layers","10.1029/2012JA017910","2012"
"Thanh D. Nguyen","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000364215200005","WOS","http://scholars.cornell.edu/individual/UR-412133","Quantitative Mapping of Cerebral Metabolic Rate of Oxygen (CMRO2) Using Quantitative Susceptibility Mapping (QSM)","10.1002/mrm.25463","2015"
"Zhang, Jingwei","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000364215200005","WOS","http://scholars.cornell.edu/individual/UR-412133","Quantitative Mapping of Cerebral Metabolic Rate of Oxygen (CMRO2) Using Quantitative Susceptibility Mapping (QSM)","10.1002/mrm.25463","2015"
"Liu, Tian","Medimagemetr LLC","null","UNITED STATES","NY","null","WOS:000364215200005","WOS","http://scholars.cornell.edu/individual/UR-412133","Quantitative Mapping of Cerebral Metabolic Rate of Oxygen (CMRO2) Using Quantitative Susceptibility Mapping (QSM)","10.1002/mrm.25463","2015"
"Wang, Yi","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000364215200005","WOS","http://scholars.cornell.edu/individual/UR-412133","Quantitative Mapping of Cerebral Metabolic Rate of Oxygen (CMRO2) Using Quantitative Susceptibility Mapping (QSM)","10.1002/mrm.25463","2015"
"Wang, Yi","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000364215200005","WOS","http://scholars.cornell.edu/individual/UR-412133","Quantitative Mapping of Cerebral Metabolic Rate of Oxygen (CMRO2) Using Quantitative Susceptibility Mapping (QSM)","10.1002/mrm.25463","2015"
"Spincemaille, Pascal","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000364215200005","WOS","http://scholars.cornell.edu/individual/UR-412133","Quantitative Mapping of Cerebral Metabolic Rate of Oxygen (CMRO2) Using Quantitative Susceptibility Mapping (QSM)","10.1002/mrm.25463","2015"
"Zhang, Jingwei","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000364215200005","WOS","http://scholars.cornell.edu/individual/UR-412133","Quantitative Mapping of Cerebral Metabolic Rate of Oxygen (CMRO2) Using Quantitative Susceptibility Mapping (QSM)","10.1002/mrm.25463","2015"
"Gupta, Ajay","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000364215200005","WOS","http://scholars.cornell.edu/individual/UR-412133","Quantitative Mapping of Cerebral Metabolic Rate of Oxygen (CMRO2) Using Quantitative Susceptibility Mapping (QSM)","10.1002/mrm.25463","2015"
"Cham, Matthew D.","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000287654700008","WOS","http://scholars.cornell.edu/individual/UR-368889","Contrast-Enhanced Anatomic Imaging as Compared to Contrast-Enhanced Tissue Characterization for Detection of Left Ventricular Thrombus","10.1016/j.jcmg.2009.03.017","2009"
"Min, James K.","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000287654700008","WOS","http://scholars.cornell.edu/individual/UR-368889","Contrast-Enhanced Anatomic Imaging as Compared to Contrast-Enhanced Tissue Characterization for Detection of Left Ventricular Thrombus","10.1016/j.jcmg.2009.03.017","2009"
"Parker, Michele","Duke Cardiovasc Magnet Resonance Ctr","null","UNITED STATES","NC","null","WOS:000287654700008","WOS","http://scholars.cornell.edu/individual/UR-368889","Contrast-Enhanced Anatomic Imaging as Compared to Contrast-Enhanced Tissue Characterization for Detection of Left Ventricular Thrombus","10.1016/j.jcmg.2009.03.017","2009"
"Min, James K.","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000287654700008","WOS","http://scholars.cornell.edu/individual/UR-368889","Contrast-Enhanced Anatomic Imaging as Compared to Contrast-Enhanced Tissue Characterization for Detection of Left Ventricular Thrombus","10.1016/j.jcmg.2009.03.017","2009"
"Krauser, Daniel","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000287654700008","WOS","http://scholars.cornell.edu/individual/UR-368889","Contrast-Enhanced Anatomic Imaging as Compared to Contrast-Enhanced Tissue Characterization for Detection of Left Ventricular Thrombus","10.1016/j.jcmg.2009.03.017","2009"
"Cham, Matthew D.","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000287654700008","WOS","http://scholars.cornell.edu/individual/UR-368889","Contrast-Enhanced Anatomic Imaging as Compared to Contrast-Enhanced Tissue Characterization for Detection of Left Ventricular Thrombus","10.1016/j.jcmg.2009.03.017","2009"
"Kim, Raymond J.","Duke Cardiovasc Magnet Resonance Ctr","null","UNITED STATES","NC","null","WOS:000287654700008","WOS","http://scholars.cornell.edu/individual/UR-368889","Contrast-Enhanced Anatomic Imaging as Compared to Contrast-Enhanced Tissue Characterization for Detection of Left Ventricular Thrombus","10.1016/j.jcmg.2009.03.017","2009"
"Roman, Mary J.","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000287654700008","WOS","http://scholars.cornell.edu/individual/UR-368889","Contrast-Enhanced Anatomic Imaging as Compared to Contrast-Enhanced Tissue Characterization for Detection of Left Ventricular Thrombus","10.1016/j.jcmg.2009.03.017","2009"
"Manoushagian, Shant","Weill Cornell Med Coll","null","UNITED STATES","NY","Weill Cornell Medical College","WOS:000287654700008","WOS","http://scholars.cornell.edu/individual/UR-368889","Contrast-Enhanced Anatomic Imaging as Compared to Contrast-Enhanced Tissue Characterization for Detection of Left Ventricular Thrombus","10.1016/j.jcmg.2009.03.017","2009"
